timestamp,row_index,feature,raw_values,scaled_values,rule_triggered,rule_details,model_triggered,model_score,model_prediction,severity,suggestion
"2025-09-25 05:13:00","263","model","{""temp"": 45.729263146956434, ""pressure"": 1.004216396397656, ""vibration"": 0.0323042393616772}","{""temp"": -0.7069442984104612, ""pressure"": -0.7587404024411992, ""vibration"": -0.07190286379611012}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.212191","1","",""""""
"2025-09-25 05:14:00","264","model","{""temp"": 49.6979361850723, ""pressure"": 1.039208460672697, ""vibration"": 0.0302822628072728}","{""temp"": 0.8657378643530551, ""pressure"": 0.5510163103800039, ""vibration"": -0.1438644664541229}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.207603","1","",""""""
"2025-09-25 05:15:00","265","model","{""temp"": 46.00741806591982, ""pressure"": 1.0300233104533645, ""vibration"": 0.0205783608967962}","{""temp"": -0.5967187204055946, ""pressure"": 0.2072151541097559, ""vibration"": -0.48922372989016444}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.197346","1","",""""""
"2025-09-25 05:16:00","266","model","{""temp"": 46.47523016889982, ""pressure"": 1.0159904736710614, ""vibration"": 0.0179658551962769}","{""temp"": -0.4113369207925894, ""pressure"": -0.3180354293105383, ""vibration"": -0.5822021062976699}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.172567","1","",""""""
"2025-09-25 05:17:00","267","model","{""temp"": 45.730895306301726, ""pressure"": 1.027820437193209, ""vibration"": 0.0429428300244353}","{""temp"": -0.7062975160062482, ""pressure"": 0.12476137209492817, ""vibration"": 0.3067217213639056}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.176943","1","",""""""
"2025-09-25 05:18:00","268","model","{""temp"": 45.48813725616829, ""pressure"": 1.024108865955319, ""vibration"": 0.0338971878750384}","{""temp"": -0.8024962332211494, ""pressure"": -0.014163136780297505, ""vibration"": -0.015210253922136154}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.210945","1","",""""""
"2025-09-25 05:19:00","269","vibration","{""temp"": 45.10688521084926, ""pressure"": 1.0250984432783494, ""vibration"": 0.2451274553985205}","{""temp"": -0.9535765276751845, ""pressure"": 0.022876848386258777, ""vibration"": 7.502418250602274}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","True","0.133828","-1","","""Check bearings and mounting."""
"2025-09-25 05:20:00","270","model","{""temp"": 45.24705057543277, ""pressure"": 1.049694609632518, ""vibration"": 0.0246378820452811}","{""temp"": -0.8980326301052344, ""pressure"": 0.943513988819766, ""vibration"": -0.34474646222218147}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.171874","1","",""""""
"2025-09-25 05:21:00","271","model","{""temp"": 45.77170056410638, ""pressure"": 1.042765721701539, ""vibration"": 0.0366081349074084}","{""temp"": -0.6901274509794713, ""pressure"": 0.6841649716067782, ""vibration"": 0.08127162305382792}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.201835","1","",""""""
"2025-09-25 05:22:00","272","model","{""temp"": 45.4717852282222, ""pressure"": 1.0166896171196456, ""vibration"": 0.033458237795339}","{""temp"": -0.8089761176633371, ""pressure"": -0.2918664151646315, ""vibration"": -0.030832369397820213}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.211279","1","",""""""
"2025-09-25 05:23:00","273","model","{""temp"": 48.13423592076207, ""pressure"": 1.018032218080424, ""vibration"": 0.0395851709014861}","{""temp"": 0.24608401784802741, ""pressure"": -0.24161271743482868, ""vibration"": 0.18722353473043313}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213938","1","",""""""
"2025-09-25 05:24:00","274","model","{""temp"": 48.51717750235308, ""pressure"": 1.020093587910612, ""vibration"": 0.0303287824714053}","{""temp"": 0.3978338316937507, ""pressure"": -0.16445542395609658, ""vibration"": -0.14220884409846554}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.234724","1","",""""""
"2025-09-25 05:25:00","275","model","{""temp"": 46.87606724437923, ""pressure"": 1.0328609906030397, ""vibration"": 0.0234236894299536}","{""temp"": -0.2524955869950243, ""pressure"": 0.31342982597544566, ""vibration"": -0.38795925138344284}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.215125","1","",""""""
"2025-09-25 05:26:00","276","model","{""temp"": 46.675457417189975, ""pressure"": 1.0192183452649204, ""vibration"": 0.0227331946829896}","{""temp"": -0.33199205693989864, ""pressure"": -0.1972158499067253, ""vibration"": -0.41253377402577146}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213191","1","",""""""
"2025-09-25 05:27:00","277","model","{""temp"": 47.58659382606094, ""pressure"": 1.0298429377278782, ""vibration"": 0.0320750690200394}","{""temp"": 0.029067663604895714, ""pressure"": 0.20046378368020187, ""vibration"": -0.08005897472134206}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.223630","1","",""""""
"2025-09-25 05:28:00","278","model","{""temp"": 49.419279273593446, ""pressure"": 1.0244380967012476, ""vibration"": 0.015534401584599}","{""temp"": 0.7553133597378748, ""pressure"": -0.001839994705632795, ""vibration"": -0.6687368874769184}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.122115","1","",""""""
"2025-09-25 05:29:00","279","model","{""temp"": 49.38062466081541, ""pressure"": 1.0132075835929286, ""vibration"": 0.0231556795085394}","{""temp"": 0.7399955395393598, ""pressure"": -0.42219930293138686, ""vibration"": -0.39749765252424885}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.202329","1","",""""""
"2025-09-25 05:30:00","280","model","{""temp"": 45.280912424350085, ""pressure"": 1.0227824980658708, ""vibration"": 0.0380701802971502}","{""temp"": -0.8846140578824817, ""pressure"": -0.06380922891194572, ""vibration"": 0.13330542590648783}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.200936","1","",""""""
"2025-09-25 05:31:00","281","model","{""temp"": 45.98149347161306, ""pressure"": 1.022073620846038, ""vibration"": 0.0421156318961262}","{""temp"": -0.6069919645482985, ""pressure"": -0.0903425791580029, ""vibration"": 0.2772819620852102}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.192083","1","",""""""
"2025-09-25 05:32:00","282","model","{""temp"": 46.2474149838592, ""pressure"": 1.0132817081825298, ""vibration"": 0.0337204652068874}","{""temp"": -0.5016141682450894, ""pressure"": -0.41942481160523354, ""vibration"": -0.021499766230498176}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.222034","1","",""""""
"2025-09-25 05:33:00","283","model","{""temp"": 46.28101701996127, ""pressure"": 1.019641352640195, ""vibration"": 0.0289324766104816}","{""temp"": -0.48829855310050063, ""pressure"": -0.18138263855388534, ""vibration"": -0.1919029947719601}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.226112","1","",""""""
"2025-09-25 05:34:00","284","model","{""temp"": 47.514564797424605, ""pressure"": 1.0247063739689721, ""vibration"": 0.0319702016521918}","{""temp"": 0.0005244282590763862, ""pressure"": 0.008201652152855489, ""vibration"": -0.0837911761854998}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.228721","1","",""""""
"2025-09-25 05:35:00","285","model","{""temp"": 47.08967423625702, ""pressure"": 1.0198069312127405, ""vibration"": 0.0298972165650264}","{""temp"": -0.16784867787921148, ""pressure"": -0.17518501485309168, ""vibration"": -0.15756815882836922}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.232911","1","",""""""
"2025-09-25 05:36:00","286","model","{""temp"": 45.19065140375305, ""pressure"": 1.00484594704479, ""vibration"": 0.0253119609283155}","{""temp"": -0.9203821586361726, ""pressure"": -0.7351762543056841, ""vibration"": -0.32075617576934623}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.189576","1","",""""""
"2025-09-25 05:37:00","287","model","{""temp"": 46.74008659653386, ""pressure"": 1.0242455908900014, ""vibration"": 0.0255770688233623}","{""temp"": -0.306381189888875, ""pressure"": -0.009045507834409036, ""vibration"": -0.3113210569677439}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221357","1","",""""""
"2025-09-25 05:38:00","288","pressure","{""temp"": 47.78694640551827, ""pressure"": 0.9478848613886496, ""vibration"": 0.0289646447252483}","{""temp"": 0.10846219294757845, ""pressure"": -2.8672357898995147, ""vibration"": -0.19075814020475154}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.092453","1","","""Inspect pumps and valves."""
"2025-09-25 05:39:00","289","model","{""temp"": 45.68125904860715, ""pressure"": 1.0075853437465772, ""vibration"": 0.0352003865185238}","{""temp"": -0.7259670771801887, ""pressure"": -0.6326403424187909, ""vibration"": 0.03117023588259457}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.206057","1","",""""""
"2025-09-25 05:40:00","290","model","{""temp"": 49.303214828972365, ""pressure"": 1.036080057731695, ""vibration"": 0.0343696367429194}","{""temp"": 0.7093200314809102, ""pressure"": 0.43391985330389277, ""vibration"": 0.001604074430298864}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.206699","1","",""""""
"2025-09-25 05:41:00","291","model","{""temp"": 45.285330674011114, ""pressure"": 1.0456538210886512, ""vibration"": 0.0418164664915041}","{""temp"": -0.8828632201677591, ""pressure"": 0.7922668409287114, ""vibration"": 0.2666347456624753}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.162626","1","",""""""
"2025-09-25 05:42:00","292","model","{""temp"": 49.759271857185574, ""pressure"": 1.02378613436176, ""vibration"": 0.0225694908830594}","{""temp"": 0.8900435999345007, ""pressure"": -0.02624301488582804, ""vibration"": -0.4183599483098021}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.198066","1","",""""""
"2025-09-25 05:43:00","293","model","{""temp"": 45.49677102595956, ""pressure"": 1.037658017745267, ""vibration"": 0.0299441142429238}","{""temp"": -0.7990748942451905, ""pressure"": 0.4929830655823809, ""vibration"": -0.15589908306431804}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213604","1","",""""""
"2025-09-25 05:44:00","294","model","{""temp"": 49.23815448567854, ""pressure"": 0.9980400318290652, ""vibration"": 0.0262300504144932}","{""temp"": 0.6835383053425327, ""pressure"": -0.9899223896185877, ""vibration"": -0.2880816174690004}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.191644","1","",""""""
"2025-09-25 05:45:00","295","model","{""temp"": 49.403918582591885, ""pressure"": 1.0613238394015774, ""vibration"": 0.0249590137527346}","{""temp"": 0.7492263164078085, ""pressure"": 1.3787973043522543, ""vibration"": -0.3333174709797658}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.159931","1","",""""""
"2025-09-25 05:46:00","296","model","{""temp"": 49.93755253338285, ""pressure"": 1.0173673144584254, ""vibration"": 0.0208985821704736}","{""temp"": 0.960691606643056, ""pressure"": -0.266500131205182, ""vibration"": -0.47782714074138294}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.179821","1","",""""""
"2025-09-25 05:47:00","297","pressure","{""temp"": 49.01616799421041, ""pressure"": 0.9011913975505258, ""vibration"": 0.0218901840554871}","{""temp"": 0.5955708179346697, ""pressure"": -4.614977141371558, ""vibration"": -0.4425362959050058}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","True","0.000121","-1","","""Inspect pumps and valves."""
"2025-09-25 05:48:00","298","model","{""temp"": 48.7671224921732, ""pressure"": 1.022472170315182, ""vibration"": 0.0379489030210068}","{""temp"": 0.49688054665035286, ""pressure"": -0.07542482985062289, ""vibration"": 0.1289892002122446}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217678","1","",""""""
"2025-09-25 05:49:00","299","model","{""temp"": 48.20729666879608, ""pressure"": 1.0087613987328046, ""vibration"": 0.0282997631460068}","{""temp"": 0.27503609682447955, ""pressure"": -0.5886204783504427, ""vibration"": -0.2144210970851307}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.227748","1","",""""""
"2025-09-25 05:50:00","300","model","{""temp"": 48.88700881650497, ""pressure"": 1.0075246033701863, ""vibration"": 0.0363027816727715}","{""temp"": 0.5443883866827888, ""pressure"": -0.6349138612112759, ""vibration"": 0.07040418342233708}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217704","1","",""""""
"2025-09-25 05:51:00","301","model","{""temp"": 45.8525171587302, ""pressure"": 1.0355055196371767, ""vibration"": 0.0151877978391663}","{""temp"": -0.6581019312151849, ""pressure"": 0.41241483090360936, ""vibration"": -0.6810724217116136}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.125905","1","",""""""
"2025-09-25 05:52:00","302","model","{""temp"": 47.76976151258953, ""pressure"": 1.021399387947699, ""vibration"": 0.0265975029262926}","{""temp"": 0.1016522657204013, ""pressure"": -0.11557918874076911, ""vibration"": -0.27500408123733716}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.228156","1","",""""""
"2025-09-25 05:53:00","303","model","{""temp"": 47.57225889486122, ""pressure"": 1.0023799562489268, ""vibration"": 0.0305426125828828}","{""temp"": 0.023387102272248227, ""pressure"": -0.8274785538570922, ""vibration"": -0.13459868784569176}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221813","1","",""""""
"2025-09-25 05:54:00","304","model","{""temp"": 49.31273945159289, ""pressure"": 1.031565842831033, ""vibration"": 0.023915234351905}","{""temp"": 0.7130943923210424, ""pressure"": 0.2649523061827331, ""vibration"": -0.3704652995940514}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.208135","1","",""""""
"2025-09-25 05:55:00","305","model","{""temp"": 47.318418065778, ""pressure"": 1.049919043170826, ""vibration"": 0.028157768088635}","{""temp"": -0.07720343271166022, ""pressure"": 0.9519145601913435, ""vibration"": -0.21947466305043992}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.206772","1","",""""""
"2025-09-25 05:56:00","306","model","{""temp"": 46.90515608202221, ""pressure"": 1.0288668477812315, ""vibration"": 0.0414507199461626}","{""temp"": -0.240968435310501, ""pressure"": 0.16392863245593875, ""vibration"": 0.2536179243189861}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.199449","1","",""""""
"2025-09-25 05:57:00","307","model","{""temp"": 48.08957363644672, ""pressure"": 1.0237650672103016, ""vibration"": 0.0234462055841536}","{""temp"": 0.22838551328077517, ""pressure"": -0.02703156062082195, ""vibration"": -0.3871579075011918}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.223065","1","",""""""
"2025-09-25 05:58:00","308","model","{""temp"": 46.317211399743535, ""pressure"": 0.9880917771254948, ""vibration"": 0.0234710625158752}","{""temp"": -0.47395565941055273, ""pressure"": -1.362286628448313, ""vibration"": -0.38627325597546036}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.167312","1","",""""""
"2025-09-25 05:59:00","309","temp","{""temp"": 42.38211703086735, ""pressure"": 1.0344154057313848, ""vibration"": 0.0301901202821378}","{""temp"": -2.03333146671082, ""pressure"": 0.37161175067866975, ""vibration"": -0.14714379418283838}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.130254","1","","""Check cooling system."""
"2025-09-25 06:00:00","310","model","{""temp"": 47.264354816226415, ""pressure"": 1.0199746089953046, ""vibration"": 0.0378641880791081}","{""temp"": -0.09862729590578505, ""pressure"": -0.16890881749651118, ""vibration"": 0.12597421817655705}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.219976","1","",""""""
"2025-09-25 06:01:00","311","model","{""temp"": 47.135569024429174, ""pressure"": 1.0500025994477429, ""vibration"": 0.0332765020379552}","{""temp"": -0.1496617640092733, ""pressure"": 0.9550420805836798, ""vibration"": -0.037300296205932046}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.206905","1","",""""""
"2025-09-25 06:02:00","312","model","{""temp"": 46.20197616863769, ""pressure"": 1.0241988784353633, ""vibration"": 0.0261433042401166}","{""temp"": -0.5196203918643323, ""pressure"": -0.010793960013560179, ""vibration"": -0.29116889052317807}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221644","1","",""""""
"2025-09-25 06:03:00","313","model","{""temp"": 46.65888829943883, ""pressure"": 1.020293830520328, ""vibration"": 0.0379317375203977}","{""temp"": -0.3385579684397099, ""pressure"": -0.15696032163213217, ""vibration"": 0.12837828465461}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.216444","1","",""""""
"2025-09-25 06:04:00","314","model","{""temp"": 46.81969378538172, ""pressure"": 1.0247063739689721, ""vibration"": 0.03432901882107723}","{""temp"": -0.27483492625708345, ""pressure"": 0.008201652152855489, ""vibration"": 0.00015849349809978936}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224351","1","",""""""
"2025-09-25 06:05:00","315","model","{""temp"": 46.73704796065272, ""pressure"": 1.0131069917116606, ""vibration"": 0.0330813730725969}","{""temp"": -0.3075853224549759, ""pressure"": -0.4259644678187877, ""vibration"": -0.04424488368969718}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224191","1","",""""""
"2025-09-25 06:06:00","316","model","{""temp"": 47.00324277252428, ""pressure"": 1.0304537173411552, ""vibration"": 0.0318120296814603}","{""temp"": -0.20209922460062887, ""pressure"": 0.22332533000842325, ""vibration"": -0.08942047415367897}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.222266","1","",""""""
"2025-09-25 06:07:00","317","model","{""temp"": 48.53130041156825, ""pressure"": 1.024790001365448, ""vibration"": 0.0388679851035254}","{""temp"": 0.40343037421456723, ""pressure"": 0.011331834557905728, ""vibration"": 0.16169908474984465}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.214160","1","",""""""
"2025-09-25 06:08:00","318","model","{""temp"": 46.48827369354657, ""pressure"": 1.0281936081791547, ""vibration"": 0.0305893650163645}","{""temp"": -0.4061681103729625, ""pressure"": 0.13872920205862785, ""vibration"": -0.13293478129139633}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.227848","1","",""""""
"2025-09-25 06:09:00","319","model","{""temp"": 49.659785100779786, ""pressure"": 1.0467669747498531, ""vibration"": 0.03250921761449}","{""temp"": 0.8506195794299386, ""pressure"": 0.8339323016657797, ""vibration"": -0.06460774281643418}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.197361","1","",""""""
"2025-09-25 06:10:00","320","model","{""temp"": 49.47337021495508, ""pressure"": 1.038918186334102, ""vibration"": 0.0216662088756041}","{""temp"": 0.7767481964778947, ""pressure"": 0.540151310803348, ""vibration"": -0.45050751241831755}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.194309","1","",""""""
"2025-09-25 06:11:00","321","model","{""temp"": 47.43901263197543, ""pressure"": 1.0411536155347514, ""vibration"": 0.0234387880168046}","{""temp"": -0.02941493480230707, ""pressure"": 0.6238236651570046, ""vibration"": -0.3874218967314799}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.211396","1","",""""""
"2025-09-25 06:12:00","322","model","{""temp"": 46.67973402845996, ""pressure"": 1.0077439374869763, ""vibration"": 0.0212134399586609}","{""temp"": -0.33029734684491574, ""pressure"": -0.6267041617331776, ""vibration"": -0.4666214366010649}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.201346","1","",""""""
"2025-09-25 06:13:00","323","model","{""temp"": 47.80590706031053, ""pressure"": 1.0289732726923402, ""vibration"": 0.0328275223731879}","{""temp"": 0.11597580853135543, ""pressure"": 0.16791212827488708, ""vibration"": -0.05327936192117685}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.225988","1","",""""""
"2025-09-25 06:14:00","324","model","{""temp"": 49.35280040890233, ""pressure"": 1.0410900141056516, ""vibration"": 0.0244127490851337}","{""temp"": 0.7289695103715086, ""pressure"": 0.6214430568552567, ""vibration"": -0.35275888382423204}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.204638","1","",""""""
"2025-09-25 06:15:00","325","temp","{""temp"": 55.59318151552817, ""pressure"": 1.0165081360562396, ""vibration"": 0.0389136769247895}","{""temp"": 3.20187064407039, ""pressure"": -0.29865927080120125, ""vibration"": 0.1633252444000969}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.048445","1","","""Check cooling system."""
"2025-09-25 06:16:00","326","model","{""temp"": 48.8975385518493, ""pressure"": 1.0048567768850445, ""vibration"": 0.02100235568281}","{""temp"": 0.5485610476189786, ""pressure"": -0.7347708922252786, ""vibration"": -0.47413386930116186}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.200097","1","",""""""
"2025-09-25 06:17:00","327","model","{""temp"": 47.63170072062761, ""pressure"": 1.0427604181368448, ""vibration"": 0.0348935672000181}","{""temp"": 0.0469423556798916, ""pressure"": 0.6839664586123646, ""vibration"": 0.020250618719865773}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.215566","1","",""""""
"2025-09-25 06:18:00","328","model","{""temp"": 48.18631126581916, ""pressure"": 1.022566043753825, ""vibration"": 0.0351617111716373}","{""temp"": 0.26672012606467, ""pressure"": -0.07191113699009358, ""vibration"": 0.029793790671474415}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.226891","1","",""""""
"2025-09-25 06:19:00","329","model","{""temp"": 46.42056974637337, ""pressure"": 1.026171389376119, ""vibration"": 0.0250796869030973}","{""temp"": -0.43299742814375203, ""pressure"": 0.06303733571856725, ""vibration"": -0.32902274595984626}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.220871","1","",""""""
"2025-09-25 06:20:00","330","model","{""temp"": 48.61667640074369, ""pressure"": 1.0495689850071646, ""vibration"": 0.0225019500286371}","{""temp"": 0.43726266375189055, ""pressure"": 0.9388118456407027, ""vibration"": -0.4207637091835537}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.194400","1","",""""""
